Time,Body Pitch (rad),Head Pitch (rad),Pitch Rate (rad/s),Velocity (m/s),Left Wheel Speed,Right Wheel Speed,Desired Velocity,Pitch Error,Yaw Rate Error
1.3289999999999644,-2.6580796105658653,1.258000457787533,3.921644809171843e-09,-1.7936012147723446e-05,20.0,20.0,0.2,-2.5680796105658654,-9.561996497153509e-05
1.3299999999999643,-2.6580794171367383,1.2580004577631219,2.7982725713658557e-09,-1.7935716495331988e-05,20.0,20.0,0.2,-2.5680794171367385,-9.562014321063596e-05
1.3309999999999642,-2.6580792237097026,1.258000457746769,1.658081190109165e-09,-1.7935345208996978e-05,20.0,20.0,0.2,-2.5680792237097028,-9.562028301668753e-05
1.331999999999964,-2.6580790302851596,1.2580004577386805,5.061882447933114e-10,-1.7934908419503515e-05,20.0,20.0,0.2,-2.5680790302851597,-9.562038044112729e-05
1.332999999999964,-2.6580788368634622,1.2580004577391564,-6.760949777540416e-10,-1.7934407681163833e-05,20.0,20.0,0.2,-2.5680788368634624,-9.562043122924059e-05
1.3339999999999639,-2.658078643444861,1.2580004577476729,-1.7607303072998452e-09,-1.793387549575698e-05,20.0,20.0,0.2,-2.5680786434448613,-9.562044185442913e-05
1.3349999999999638,-2.658078450029492,1.2580004577638735,-2.782713208867778e-09,-1.793331960708855e-05,20.0,20.0,0.2,-2.568078450029492,-9.562040938157635e-05
1.3359999999999637,-2.6580782566174292,1.258000457787253,-3.7226131048891714e-09,-1.7932751922300483e-05,20.0,20.0,0.2,-2.5680782566174294,-9.562033595974545e-05
1.3369999999999636,-2.6580780632086225,1.2580004578167518,-4.496702932254579e-09,-1.793220086310221e-05,20.0,20.0,0.2,-2.5680780632086226,-9.56202289846701e-05
1.3379999999999634,-2.65807786980292,1.2580004578514166,-5.1291388249393635e-09,-1.7931676865590163e-05,20.0,20.0,0.2,-2.56807786980292,-9.562009013682502e-05
1.3389999999999633,-2.6580776764000946,1.2580004578902138,-5.6119619295645e-09,-1.793119164261725e-05,20.0,20.0,0.2,-2.5680776764000948,-9.561992434983846e-05
1.3399999999999632,-2.6580774829998113,1.2580004579316169,-5.87031777823516e-09,-1.7930772394647576e-05,20.0,20.0,0.2,-2.5680774829998114,-9.561974192150227e-05
1.340999999999963,-2.6580772896016556,1.2580004579744424,-5.96564347954178e-09,-1.793042114783816e-05,20.0,20.0,0.2,-2.5680772896016557,-9.561954506132665e-05
1.341999999999963,-2.658077096205161,1.2580004580172912,-5.865033900087152e-09,-1.7930152251821596e-05,20.0,20.0,0.2,-2.5680770962051613,-9.56193429770197e-05
1.342999999999963,-2.6580769028097957,1.2580004580587096,-5.563079823215807e-09,-1.7929977141895037e-05,20.0,20.0,0.2,-2.568076902809796,-9.561914342576124e-05
1.3439999999999628,-2.658076709414978,1.258000458097309,-5.073357083067842e-09,-1.7929902285107602e-05,20.0,20.0,0.2,-2.5680767094149783,-9.561895328291607e-05
1.3449999999999627,-2.6580765160201176,1.2580004581319437,-4.434534647063048e-09,-1.792992565530227e-05,20.0,20.0,0.2,-2.5680765160201178,-9.561877790970794e-05
1.3459999999999626,-2.658076322624616,1.2580004581613848,-3.6337525334684168e-09,-1.7930052664816287e-05,20.0,20.0,0.2,-2.568076322624616,-9.561862585568503e-05
1.3469999999999624,-2.658076129227865,1.2580004581844848,-2.683253179529464e-09,-1.793028547858455e-05,20.0,20.0,0.2,-2.5680761292278653,-9.561850359734302e-05
1.3479999999999623,-2.658075935829304,1.2580004582006616,-1.6724469940267388e-09,-1.7930606277527517e-05,20.0,20.0,0.2,-2.568075935829304,-9.561841214566448e-05
1.3489999999999622,-2.658075742428403,1.2580004582090178,-5.465868723984337e-10,-1.793102186176121e-05,20.0,20.0,0.2,-2.568075742428403,-9.561836114992372e-05
1.3499999999999621,-2.65807554902468,1.258000458209183,6.116080161313774e-10,-1.793151552242911e-05,20.0,20.0,0.2,-2.5680755490246803,-9.561835026700194e-05
1.350999999999962,-2.658075355617742,1.258000458201097,1.7581253175103132e-09,-1.793207018985221e-05,20.0,20.0,0.2,-2.5680753556177423,-9.561838077450738e-05
1.351999999999962,-2.658075162207261,1.2580004581845372,2.9238604598148313e-09,-1.7932684170940405e-05,20.0,20.0,0.2,-2.5680751622072613,-9.561845759054024e-05
1.3529999999999618,-2.65807496879299,1.2580004581598594,4.019654041235628e-09,-1.7933333679165386e-05,20.0,20.0,0.2,-2.56807496879299,-9.561857650871971e-05
1.3539999999999617,-2.6580747753748057,1.258000458127682,5.010995768548916e-09,-1.7933998258667927e-05,20.0,20.0,0.2,-2.568074775374806,-9.561873575427905e-05
1.3549999999999616,-2.6580745819526626,1.2580004580884436,5.932551968757956e-09,-1.793467346855593e-05,20.0,20.0,0.2,-2.5680745819526627,-9.5618936582206e-05
1.3559999999999615,-2.658074388526611,1.2580004580431345,6.700438266879683e-09,-1.793533360716637e-05,20.0,20.0,0.2,-2.568074388526611,-9.561917127934252e-05
1.3569999999999613,-2.65807419509682,1.258000457992896,7.296471891169566e-09,-1.7935959606418805e-05,20.0,20.0,0.2,-2.5680741950968202,-9.561943532508667e-05
1.3579999999999612,-2.6580740016635462,1.2580004579388042,7.7377477360734e-09,-1.79365420571731e-05,20.0,20.0,0.2,-2.5680740016635464,-9.561972523558714e-05
1.3589999999999611,-2.6580738082271163,1.2580004578820747,8.005255561714544e-09,-1.7937067386952776e-05,20.0,20.0,0.2,-2.5680738082271164,-9.562003416468205e-05
1.359999999999961,-2.6580736147879636,1.2580004578243515,8.035018057539785e-09,-1.7937509977361543e-05,20.0,20.0,0.2,-2.5680736147879637,-9.562035161240816e-05
1.360999999999961,-2.6580734213465704,1.258000457766712,7.922699791313337e-09,-1.7937876711782152e-05,20.0,20.0,0.2,-2.5680734213465706,-9.562067679057467e-05
